Sentiments,Reviews
1,"['ordered', 'get', 'white', 'onebut', 'sent', 'blacki', 'issue', 'qualitybut', 'thing', 'isi', 'didnt', 'ordered', 'thati', 'wanted', 'wear', 'white', 'bluetooth', 'look', 'coolbut', 'quite', 'disappointment']"
1,"['amazing', 'sake', 'pic']"
0,"['camping', 'compass', 'expensive', 'quality', 'poor', 'like', 'price', 'match', 'quality', 'size', 'performance', 'compass', 'kindly', 'honest', 'selling', 'products', 'online', 'cstomers', 'prevent', 'extortion', 'online', 'customers', 'regards']"
1,"['amazing', 'product', 'unbelievable', 'results', 'recommended']"
1,"['good', 'quality', 'potato', 'highly', 'recommend']"
1,"['kamal', 'experience']"
1,"['ac', 'received', 'excellent', 'shape', 'packing']"
1,"['product', 'advertise', 'timely', 'delivered', 'appropriate', 'packing', 'thumbs']"
0,"['’', 'buy', 'anything', 'seller', 'sent', 'tws', 'price', 'without', 'charging', 'cord', 'scam', 'seller', 'held', 'accountable', 'act', 'inshallah']"
1,"['look', 'excellentwill', 'use', 'see', 'perform']"
0,"['good', 'waste', 'money']"
1,"['good', 'stuff', 'like']"
0,"['worse', 'experience', 'ac', 'workingcooling', 'called', 'haier', 'technician', 'unable', 'resolve', 'issue', 'week', 'installation', 'date', 'ac', 'faulty']"
1,"['received', 'parcel', 'time', 'didnt', 'expect', 'speedy', 'delivery', 'lamp', 'beautiful', '🤩', 'brothers', 'gon', 'na', 'love', 'perfect', 'gift']"
1,"['product', 'amazing', 'like', 'product', 'much', 'quality', 'goodi', 'buy', 'seller', 'soo', 'good', 'dilivery', 'time', 'thanks', 'daraz']"
1,"['best', 'seller', 'recommended']"
0,"['poor', 'quality', 'sad']"
1,"['seller', 'highly', 'recommended']"
1,"['fabric', 'ki', 'quality', 'boht', 'achi', 'nhi', 'hy', 'otherwise', 'good', 'package', 'price', 'range']"
0,"['bad', 'shoes']"
1,"['thank', 'much', 'first', 'priority', 'satisfy', 'customer', 'glad', 'see', 'happy', 'stay', 'blessed']"
1,"['received', 'product', 'working', 'well', 'satisfied', 'price']"
1,"['outclass', 'experience', 'store', 'highly', 'recommend', 'anyone', 'needs', 'table', 'working', 'bed', 'carpet', 'thank', 'much', 'highly', 'recommended']"
0,"['daraz', 'ne', 'tws', 'order', 'kiya', 'ta', 'jabk', 'muje', 'tws', 'mil', 'gya', 'kya', 'yr', 'ye', 'abi', 'muje', 'pr', 'se', 'deliver', 'kir', 'dein']"
1,"['good', 'item', 'pricepacking', 'also', 'fine', 'strip', 'waterproof', 'adhesive', 'side', 'also', 'sticky']"
1,"['good', 'product', 'fully', 'satisfied']"
0,"['bilkul', 'b', 'achye', 'ni', 'aye', 'shiny', 'b', 'ni', 'ni', 'ha', 'room', 'light', 'kr', 'k', 'b', 'check', 'kia', 'result', 'pasay', 'fazul', 'karab', 'kye', 'apna', 'time', 'b']"
1,"['good', 'thing', 'toner', 'comes', 'form', 'spray', 'use', 'easy', 'like', 'packing', 'delivery', 'delivered', 'safely']"
0,"['absolutely', 'worthless', 'defective', 'nose', 'strips', 'sent', 'even', 'though', 'vendor', 'must', 'knowing', 'dried', 'glue', 'nose', 'strips', 'stick', 'even', 'half', 'hour', 'cheated']"
1,"['shoes', 'acha', 'hay', 'price', 'k', 'hisaab', 'se', 'lakin', 'ik', 'cheez', 'jo', 'mujhe', 'passand', 'nhi', 'aii', 'k', 'kafi', 'jaga', 'se', 'shoes', 'khola', 'howa', 'hay']"
0,"['product', 'good', 'expensive']"
1,['good']
1,"['fresh', 'product', 'recommended']"
1,['vip']
1,"['best', 'products', 'fleas', 'percent', 'work', 'cat', 'happy', 'fleas', 'percent', 'recommend']"
1,"['qow', 'great', 'product', 'thanks', 'daraz']"
1,"['totally', 'yummylicious']"
1,"['got', 'product', 'ordered', 'amazing', 'quality']"
1,"['good', 'quality', 'product', 'reasonable', 'price', 'thank', 'u', 'daraz']"
1,"['nice', 'usefull', 'ubtan', 'weather']"
0,"['mjhe', 'mra', 'parcel', 'mila', 'nhi', 'ab', 'tk', 'pasnd', 'kia', 'aye', 'ga']"
1,"['nice', 'quality']"
1,"['received', 'shown', 'pics', 'received', 'within', 'days', 'fast', 'service', 'daraz', 'specially', 'thanks', 'seller', 'thumbs']"
1,"['nice', 'beautiful', 'good', 'packaging', 'safely', 'delivered', 'thanx', 'daraz', 'thanx', 'seller']"
0,"['ek', 'dam', 'bekar', 'cheez', 'hai', 'nai', 'ho', 'rhi', 'dosri', 'bar', 'watch', 'ka', 'order', 'kiya', 'hai', 'dino', 'baar', 'khrab', 'nikli', 'ary', 'bhai', 'sahb', 'hum', 'logo', 'k', 'pasay', 'fazool', 'nai', 'hote', 'jo', 'ap', 'es', 'trha', 'number', 'chezy', 'bejhte', 'hain', 'kuch', 'tu', 'khuda', 'ka', 'khof', 'hona', 'chahye', 'ap', 'ramzan', 'ap', 'log', 'fraud', 'krny', 'se', 'baaz', 'nai', 'aty', 'logo', 'ki', 'umeedo', 'se', 'khelty', 'ho', 'allah', 'puchy', 'ga', 'apko🤲🤲🤲']"
1,"['good', 'productthe', 'seller', 'honest']"
1,"['complete', 'set', 'affordable', 'price']"
0,"['pic', 'good', 'quality', 'material', 'poor']"
1,"['boht', 'acha', 'speaker', 'aay', 'han', 'dekhna', 'chota', 'han', 'par', 'awaz', 'zabardast', 'aati', 'ha', 'boht', 'boht', 'khubsurat', 'han', 'itni', 'achi', 'price', 'bhatareen', 'cheez', 'bhaji', 'han', 'thank', 'daraz', 'seller']"
1,"['useful', 'good', 'price', 'highly', 'recomended']"
1,"['according', 'price', 'good']"
1,"['soft', 'absorbant', 'holding', 'well', 'easy', 'washdry', 'love']"
0,"['third', 'class', 'product', 'battery', 'working']"
1,"['good', 'quality', 'highly', 'recommend']"
1,"['ny', 'black', 'order', 'kiya', 'tha', 'bhot', 'ache', 'cheez', 'h', 'packing', 'bohat', 'achi', 'thi', 'seller', 'ne', 'wohi', 'bheija', 'jo', 'mein', 'demand', 'kia', 'mein', 'bohat', 'khosh', 'hoon', 'seller', 'ki', 'taraf', 'se', 'ap', 'sb', 'bhi', 'k', 'store', 'se', 'order', 'karien', 'acha', 'response', 'milla', 'ga', 'good', 'quality', 'product', 'jaisa', 'bluetooth', 'dekhaia', 'waisa', 'hi', 'bluetooth', 'bheija', 'deliver', 'bhi', 'jaldi', 'ker', 'dia', 'fast', 'charging', 'battery', 'timing', 'hours', 'awaz', 'bhi', 'aww', 'clear', 'ati', 'hai', 'bluetooth', 'mein', 'se', 'im', 'enjoying', 'product', 'highly', 'recomended', 'first', 'time', 'order', 'kia', 'tha', 'bohat', 'acha', 'response', 'milla', 'happy', 'thanks', 'daraz']"
1,"['excellent', 'product', 'words']"
1,"['packaging', 'stitch', 'fit', 'totally', 'loved', 'moreover', 'smell', 'sooooo', 'goooodddd', 'please', 'add', 'variety', 'would', 'love', 'shop', 'issue', 'size', 'medium', 'xl', 'still', 'bit', 'tight']"
1,"['im', 'glad', 'shown', 'zaberdst', 'speaker', 'hai', 'bht', 'cute', 'sa', 'bht', 'chota', 'tha', 'thank', 'draz', 'thank', 'seller', 'recommend']"
0,"['kindly', 'improved', 'quality', 'order', 'oils', 'smell', 'like', 'mustard', 'oil']"
1,"['excellent', 'product', 'receive', 'relay', 'working', 'change', 'relay', 'seems', 'good', 'nice', 'delivery']"
1,"['amazing', 'product']"
1,"['great', 'product', 'excellent', 'quality', 'satisfied', 'product']"
1,"['smell', 'nice', 'shapes', 'paper', 'soap', 'cute', 'convenient', 'traveling', 'packaging', 'nicemy', 'overall', 'experience', 'good']"
1,"['really', 'appreciate', 'service', 'im', 'thankful', 'delivering', 'product', 'time']"
1,"['good', 'taste', 'quality', 'even', 'economical', 'price', 'first', 'order', 'organic', 'inn', 'good', 'organic', 'inn']"
1,"['good', 'experience']"
0,"['product', 'quality', 'average', 'price', 'mirror', 'view', 'average', 'delivery', 'within', 'time', 'good', 'packing', 'daraz', 'seller', 'best', 'services', 'satisfied', 'delivery', 'doorstep']"
0,"['trash', 'broke', 'second', 'day']"
1,"['aaaaloooo', 'kg']"
1,"['received', 'quality', 'works', 'great', 'delivered', 'time', 'case']"
1,"['shown', 'photos', 'thank']"
1,"['good', 'quality', 'bag', 'ordered', 'red', 'white', 'kitty', 'bag', 'send', 'pink', 'color', 'bad', 'satisfied', 'strongly', 'recommended']"
0,"['fake', 'product', 'need', 'cash', 'back', 'please', 'take', 'product', 'back']"
0,"['jo', 'package', 'mane', 'receive', 'kiya', 'h', 'us', 'handsfree', 'nahi', 'h']"
1,"['good', 'product', 'good', 'quality', 'delivery', 'bhi', 'time', 'pai', 'jazak', 'allah']"
1,"['gud', 'love']"
1,"['thank', 'seller', 'amazing', 'product', 'good', 'product', 'quality', 'exactly', 'shown', 'description', 'every', 'one', 'small', 'child', 'needs', 'highly', 'recommended']"
1,"['good', 'daughter', 'like']"
1,"['product', 'good', 'quality', 'tested', 'gpu', 'rx', 'workinh', 'fine', 'temps', 'fown', 'c', 'c', 'alcohol', 'swabs', 'ok']"
1,"['awesome', 'original', 'product', 'free', 'strips', 'honest', 'seller', 'good', 'job', 'daraz']"
0,"['well', 'packed', 'also', 'seal', 'broken', 'taste', 'pathetic', 'using', 'got', 'stomach', 'upset', 'please', 'tell', 'get', 'money', 'back']"
1,"['highly', 'recommend', 'satisfied', 'happy', 'genuine', 'heavy', 'duty', 'nebulizeron', 'azadi', 'sale', 'march', 'got', 'free', 'home', 'deliveryim', 'really', 'thankful', 'draz', 'shopping', 'daraz', 'women', 'getting', 'many', 'useful', 'products', 'facilities', 'homes', 'worklife', 'easy', 'draz', 'products', 'door', 'step', 'children', 'abnormalthis', 'product', 'work', 'child', 'breathe', 'infection', 'inshaallah', 'possible', 'daraz']"
0,"['leaked', 'top', 'poor']"
1,"['quality', 'good', 'works', 'well', 'helps', 'remove', 'plaque']"
1,"['led', 'strip', 'good']"
1,"['shown', 'picture', 'like']"
1,"['received', 'parcel', 'thank', 'much', 'itz', 'amazing', 'quality', 'glad', 'shop']"
1,"['always', 'fresh', 'time']"
0,"['original', 'copy', 'gionee']"
1,"['great', 'fresh', 'product', 'also', 'delivered', 'fast']"
1,"['best', 'quality', 'handfree']"
1,"['best', 'quality', '🤗thank', 'daraz']"
1,"['fresh', 'stock', 'hairate', 'bhi', 'munasib', 'hain']"
1,['loving']
1,"['shown', 'pic', 'best', 'quality', 'like']"
1,"['satisfied', 'bags', 'fabric', 'bht', 'hulka', 'h', 'price', 'myn', 'best', 'h']"
1,"['handfree', 'sound', 'good', 'mic', 'work', 'properly']"
1,"['nice', 'kit', 'clean', 'ear']"
0,"['workable', 'used', 'bottles']"
0,"['fabric', 'cheap', 'price', 'low', 'quality', 'plz', 'dont', 'buy']"
1,"['really', 'liked', 'best', 'mouse', 'pad', 'budget', 'also', 'good', 'highly', 'recommend', 'product']"
1,"['best', 'cleans', 'well', 'even', 'bright', 'teeth', 'one', 'shade', 'ahead', 'dental', 'tool', 'super', 'amazing', 'totally', 'recommended']"
0,"['small', 'size', 'months', 'kids']"
0,"['thought', 'good', 'one', 'cheap', 'puma', 'underwear', 'bad', 'quality', 'didnt', 'got', 'expected', 'shown']"
0,"['poor', 'quality', 'adjustable', 'honda', 'basically', 'honda', 'cd', 'cc', 'size']"
1,"['wow', 'nice', 'shoes', 'love', 'soft', 'thanks', 'daraz', 'app']"
0,"['good', 'much', 'thin']"
1,"['soft', 'hai', 'shirt', 'bht']"
0,"['wire', 'damage', 'lol', 'quality', 'working', 'device']"
1,"['amazing', 'tights', 'love']"
0,"['good', 'different', 'show', 'picture', 'satisfied']"
1,"['thats', 'good🤗']"
1,"['good', 'sound', 'quality', 'fast', 'delivery', 'seems', 'orignal', 'low', 'price', 'thanks']"
1,"['sha', 'allah', 'boht', 'hi', 'zabardast', 'shoes', 'hain', 'dil', 'khush', 'ho', 'gaya', 'aur', 'hai', 'bhi', 'boht', 'affordable', 'jazak', 'allah']"
1,"['mat', 'awesome', 'expectation']"
1,"['good', 'quality', 'discounted', 'raterecomeded']"
1,"['thx', 'great']"
1,"['good', 'stuff', 'price']"
0,"['totally', 'fail', 'wireless', 'bluetooth', 'device']"
0,"['received', 'gd', 'looks', 'like', 'cubic', 'feet', 'written', 'cubic', 'feet', 'purchase', 'asked', 'frost', 'written', 'frost']"
0,"['’', 'think', 'works', 'bad', 'quality']"
1,"['product', 'packing', 'done', 'nicely', 'came', 'nice', 'looking', 'box']"
1,"['thank', 'much', 'daraz', 'bht', 'achi', 'cheez', 'hai', 'awaz', 'b', 'bht', 'achi', 'hai']"
1,['good']
1,"['excellent', 'quality', 'timely', 'delivered', 'bohat', 'acha', 'sound', 'hai', 'original', 'promised', 'market', 'mein', 'bohat', 'fake', 'handfree', 'aati', 'gionee', 'k', 'name', 'se', 'original', 'highly', 'recommended']"
0,"['sound', 'quality', 'good']"
0,"['using', 'two', 'three', 'times', 'started', 'stuck']"
1,"['valuable', 'product', 'recommended']"
1,"['glasses', 'cool']"
1,"['thanks', 'red', 'colour', 'recommended']"
0,"['poor', 'experience']"
1,"['inpods', 'amazing', 'sound', 'quality', 'also', 'amazing', 'price', 'also', 'reasonable', 'inpods', 'shown', 'picture', 'delivery', 'time', 'also', 'good', 'stars', 'highly', 'recommend', 'must', 'buy', 'thank', 'daraz']"
0,"['upset', 'potatoes', 'shocked', 'daraz', 'team', 'send', 'rotten', 'potatoes', 'without', 'quality', 'check', 'send', 'customers', 'disappointment', 'applied', 'return', 'refund']"
1,"['packing', 'amazing', 'highly', 'recommended']"
1,"['well', 'received', 'recommended', 'fresh']"
0,"['disappointed', 'paid', 'two', 'received', 'one', 'handsfree', 'go', 'return', 'process', 'thats', 'dont', 'like']"
1,"['good', 'quality']"
1,"['fresh', 'clean', 'nicely', 'packed', 'came', 'reasonable', 'prices']"
1,"['product', 'amazing', 'seller', 'honoured', 'delivery', 'timing', 'fast', 'thnks', 'seller', '🥰']"
1,"['nice', 'comfortable']"
1,"['best', 'quality', 'product', 'cheap', 'price', 'blower', 'vacuum', 'working', 'fine', 'high', 'air', 'pressure', 'easy', 'grip', 'highly', 'recommended']"
1,"['nice', 'product', 'quality', 'also', 'good']"
1,"['wonderful', 'product', 'original', 'pic', 'refer', 'others', 'buy', 'nice', 'product', 'daraz', 'gionee', 'product', 'already', 'bought', 'copy', 'used', 'days', 'result', 'order', 'bought', 'daraz', 'amazing', 'nice', 'sound', 'quality']"
0,"['bad', 'product', 'low', 'quality']"
0,"['quality', 'cheap']"
1,"['veryyy', 'goodddd', 'product', 'thank', 'seller']"
0,"['doesnt', 'work', 'work', 'bro']"
1,"['mane', 'hand', 'free', 'saal', 'pehle', 'li', 'thi', 'jo', 'bhai', 'nai', 'tordi', 'aur', 'ab', 'dubra', 'mangwai', 'hai', 'quality', 'original', 'hai', 'days', 'mai', 'delivery', 'hogai', 'thi']"
1,"['good', 'described']"
1,"['awesome', 'mat', '•', 'shown', 'pictures', 'description', '•', 'color', 'received', 'requested', '•', 'safe', 'packaging', 'dent', 'broken', '•', 'amazing', 'thickness', 'x', 'softness', 'worried', 'would', 'really', 'help', 'exercises', 'like', 'planks', 'feel', 'excessive', 'pain', 'elbows', 'knees', 'mat', 'solved', 'problem', 'well', '•', 'length', 'super', 'long', 'even', 'sleep', 'overall', 'amazing', 'product', 'recommended']"
1,"['regularly', 'shop', 'daraz', 'fresh', 'vegetables', 'really', 'great', 'quality', 'vegetables', 'decent', 'prices', 'like', 'wide', 'range', 'vegetables', 'free', 'delivery', 'daraz', 'beautiful', 'online', 'place', 'buy', 'favourite', 'vegetables', 'without', 'hesitation', 'love', 'thankful', 'daraz', 'seller', 'strongly', 'recommend', 'everyone', 'buy', 'fresh', 'veggies', 'daraz']"
1,"['thankew', 'seller', 'quick', 'reply']"
1,"['good', 'qualitynice', 'handfree']"
1,"['amazing', 'product', 'orginal', 'gionee', 'handsfree']"
1,"['good', 'product', 'recommended']"
0,"['good', 'late', 'delivery', 'dont', 'like']"
1,"['perfectly', 'work', 'perfectly', 'delivered', 'satisfied']"
1,"['notable', 'quality', 'reasonable', 'price']"
0,"['spray', 'bottle', 'doesnt', 'work', 'used', 'first', 'time', 'worked', 'presses', 'stopped', 'working']"
1,"['buying', 'mic', 'forget', 'boya', 'private', 'company', 'mic', 'best', 'thing', 'good', 'packing', 'cable', 'also', 'pvc', 'work', 'ok', 'tikofom', 'youtube', 'mic', 'perfect', 'without', 'thinking', 'order']"
1,"['excellent', 'zabardast']"
1,['nice']
1,"['side', 'properly', 'working']"
1,"['good', 'thanks', 'seller']"
1,"['fresh', 'well', 'paked']"
0,"['bad', 'experience', 'shows', 'hour', 'hour', 'bhi', 'nahi', 'chali', 'charging', 'totally', 'fake', 'hai']"
1,"['delivered', 'per', 'per', 'expected', 'date', 'material', 'good', 'though', 'print', 'quality', 'detailing', 'lags', 'bit', 'overall', 'good', 'product', 'disappointed', 'probably', 'order', 'size', 'bit', 'small', 'thn', 'expected', 'details', 'consuming', 'star', 'jazakallah']"
1,"['aoa', 'mera', 'percal', 'mujhe', 'din', 'phly', 'reacive', 'howa', 'good', 'airpods', 'iam', 'satisfied', 'purchasing', 'thankyou', 'much', 'daraz', 'seller', 'thankyou']"
0,"['worst', 'experience', 'microphone', 'handfree', 'working', 'shouldve', 'duty', 'seller', 'test', 'product', 'completely', 'send', 'initiated', 'return', 'request', 'nowhere', 'received', 'mail', 'cancelled', 'many', 'days', 'ofcourse', 'much', 'hassle', 'hansfree', 'initiate', 'return', 'request', 'pick', 'product', 'ages', 'let', 'check', 'verify', 'genuine', 'reason', 'get', 'refunded', 'worst', 'experience', 'bought', 'gionee', 'handsfree', 'different', 'seller', 'daraz', 'lasted', 'approximately', 'years', 'shouldve', 'gone', 'older', 'one']"
1,"['bahut', 'acchi', 'quality', 'hai', 'price', 'ke', 'hisab', 'se', 'sahi', 'hai', 'shipping', 'time', 'per', 'hui']"
1,"['received', 'shown', 'excellent']"
1,"['beautiful', 'jesa', 'socha', 'tha', 'wesy', 'hi', 'bags', 'hai', 'alhamdulliah', 'thank']"
1,"['mashallah', 'bohttttttt', 'e', 'achy', 'bluetooth', 'mily', 'zbrdast', 'mola', 'apko', 'mzeeeeed', 'trqi', 'ata', 'frmain', 'ilahi', 'ameeeeeeeeen']"
1,"['awesome', 'like', 'saniplast', 'packing', 'also', 'good', 'thanks', 'seller', 'daraz']"
1,"['fresh', 'items', 'good', 'packing', 'good', 'quality']"
0,"['badmaterial', 'used', 'rough']"
1,"['product', 'quality', 'good', 'essential', 'one', 'kitchen', 'use']"
1,"['boht', 'alaa', 'zabardast', 'good', 'quality', 'shows', 'price', 'thanks', 'daraz', 'seller']"
1,"['exelent', 'service', 'fast', 'delivery', 'time']"
1,"['good', 'stars', 'experience', '🤭']"
0,"['received', 'mail', 'dont', 'get', 'days']"
0,"['man', 'ban']"
1,"['good', 'experience']"
1,"['good', 'qualitysize', 'colourbest', 'product', 'thank', 'draz', 'online']"
1,"['satisfied', 'quality', 'product']"
1,"['picture', 'premium', 'quality', 'amazing', 'delivery', 'timing', 'thanku', 'daraz']"
1,"['good', 'quality', 'fast', 'delivery', 'fresh', 'products']"
1,"['outstanding', 'gooood']"
1,['cooperative']
0,"['worst', 'product', '’', 'even', 'work', '’', 'know', '’', 'reason', 'plugged', 'correctly', 'followed', 'instructions', '’', 'work', 'lights', 'e', 'nai', 'chali', 'mene', 'daraz', 'pe', 'order', 'kr', 'k', 'oman', 'mangwaya', 'yaha', 'aa', 'k', 'pta', 'chala', 'k', 'ka', 'adapter', 'hi', 'farigh', 'hai', 'never', 'buy', 'cheat', 'seller', 'fcuk', 'yu']"
1,"['good', 'quality', 'potatoes']"
0,"['battery', 'issue']"
1,"['every', 'vegetable', 'fresh']"
0,"['poles', 'feel', 'quite', 'strong', 'mounting', 'plates', 'wall', 'cut', 'straight', 'take', 'welding', 'shop', 'first', 'get', 'plates', 'hammered', 'straight', 'holes', 'drilled', 'larger', 'fit', 'rawal', 'botls', 'also', 'bolts', 'included', 'mounting', 'wall', 'looks', 'crooked', 'wall', 'despite', 'top', 'bar', 'checked', 'leveled', 'level', 'feels', 'strong', 'pullups', 'crooked', 'back', 'plates', 'real', 'buzzkill']"
1,"['good', 'product', 'like', 'pictures', 'highly', 'recommended']"
1,"['great', 'job', 'daraz']"
0,"['sub', 'standard', 'poor', 'quality', 'item', 'price']"
1,"['best', 'quality', 'best', 'products', 'best', 'prices', 'love']"
1,"['fast', 'delivery', 'good', 'product', 'per', 'specify', 'battery', 'timing', 'also', 'good']"
1,"['excellent', 'service', 'good', 'laptop', 'expected', 'bit', 'newer', 'version', 'macbook', 'cost', 'great', 'serving', 'purpose', 'special', 'request', 'installed', 'ms', 'office', 'antivirus', 'free', 'cost', 'cooperative', 'staff', 'highly', 'recommended']"
